a11851_human_90min_hrMS2,a11852_human_90min_hrMS2
0.007654727,0.00770647
0.02039778,0.02480393
0.03332265,0.03668715
0.04691812,0.05094702
0.06027834,0.06575732
0.07460269,0.07768814
0.09170461,0.08922746
0.1056773,0.1006376
0.1194162,0.1138496
0.1335706,0.1214956
0.1481386,0.1351722
0.1626446,0.1481159
0.1770649,0.1626882
0.1882065,0.1731045
0.2012063,0.1870334
0.2151412,0.1989437
0.2297387,0.20756
0.2432552,0.2186472
0.2544006,0.230647
0.2694335,0.2439801
0.2826477,0.2526882
0.296733,0.2659004
0.3073681,0.2818335
0.3200326,0.294679
0.3302574,0.3132159
0.3397444,0.3269407
0.3547378,0.3421527
0.3638504,0.3559797
0.3761395,0.3697542
0.3880331,0.3827728
0.4003952,0.3937662
0.413801,0.4033681
0.4247155,0.4171467
0.4396067,0.4312635
0.4522647,0.4405775
0.4646707,0.456219
0.4780536,0.4662831
0.489989,0.47491
0.4992094,0.4840059
0.5138049,0.4971677
0.5278423,0.5086261
0.5413023,0.5232422
0.5548312,0.5358212
0.5695311,0.5511686
0.5837429,0.561081
0.5973195,0.5714099
0.607805,0.5833721
0.6194715,0.5972073
0.6339978,0.6062008
0.6501288,0.6163589
0.6621264,0.6290753
0.6779762,0.6423979
0.6927841,0.6527579
0.7055085,0.6646828
0.7142377,0.6796033
0.7285938,0.6932781
0.7420725,0.7050275
0.75447,0.7183418
0.7690574,0.7334352
0.7805279,0.7479682
0.7927317,0.7588387
0.8058439,0.7726345
0.8184021,0.7858817
0.8323327,0.7990296
0.8423702,0.8122582
0.8525639,0.8222704
0.8671362,0.8365036
0.8797987,0.8534971
0.8885379,0.8645592
0.8999625,0.874338
0.9099581,0.8902272
0.9261557,0.9030688
0.9349242,0.9157664
0.9477782,0.9282162
0.9587551,0.9440991
0.9717776,0.9572821
0.9849585,0.9701027
1.000031,0.9828543
1.015997,0.9956102
1.031399,1.008696
1.046117,1.022435
1.061121,1.036222
1.076435,1.05183
1.090446,1.060634
1.105437,1.076865
1.116957,1.0855
1.132022,1.097562
1.147151,1.11152
1.160633,1.123632
1.173598,1.141694
1.183464,1.155788
1.196564,1.171996
1.20903,1.185098
1.222638,1.198595
1.233111,1.207385
1.244634,1.222032
1.257315,1.235221
1.266112,1.249321
1.278731,1.260229
1.290101,1.273116
1.302684,1.282129
1.309647,1.296136
1.320626,1.308497
1.329305,1.31859
1.337981,1.327963
1.344929,1.339688
1.35605,1.348356
1.364926,1.357029
1.371681,1.368093
1.380378,1.382287
1.389057,1.394749
1.397728,1.403446
1.406372,1.414627
1.415128,1.424117
1.427629,1.434796
1.440052,1.444729
1.45096,1.453426
1.459994,1.465626
1.469051,1.474343
1.480592,1.485997
1.48737,1.494788
1.49658,1.504092
1.507358,1.513952
1.514284,1.522846
1.523215,1.529602
1.532194,1.538344
1.54086,1.548262
1.547611,1.557026
1.554368,1.565678
1.563017,1.574324
1.569586,1.582892
1.576326,1.592683
1.584946,1.599469
1.591725,1.611323
1.602086,1.620187
1.610721,1.629056
1.619419,1.641478
1.628158,1.650601
1.637174,1.66189
1.643943,1.66849
1.654323,1.678855
1.661124,1.689481
1.669711,1.700052
1.676484,1.711212
1.687284,1.720089
1.696417,1.728745
1.705081,1.737422
1.71376,1.744192
1.722487,1.756045
1.731704,1.766287
1.744522,1.773086
1.751284,1.786333
1.757915,1.795668
1.766976,1.804305
1.776586,1.811068
1.785502,1.819722
1.794623,1.828549
1.803248,1.837212
1.811939,1.845875
1.820809,1.852611
1.827785,1.859607
1.838455,1.870852
1.849788,1.880046
1.856588,1.890487
1.865306,1.897266
1.876683,1.906853
1.88572,1.91361
1.896576,1.922553
1.908082,1.931328
1.919053,1.940996
1.925832,1.949796
1.932415,1.956577
1.9411,1.965485
1.947837,1.97421
1.954586,1.980951
1.963652,1.989646
1.97596,1.998399
1.985024,2.007145
1.997359,2.015818
2.004109,2.02633
2.01277,2.03315
2.021517,2.04555
2.028221,2.054373
2.035163,2.066646
2.045984,2.078037
2.054583,2.084795
2.063435,2.094395
2.075752,2.103053
2.084472,2.112115
2.093182,2.124992
2.104342,2.135404
2.115497,2.144106
2.124571,2.153114
2.131317,2.159902
2.140041,2.168589
2.146819,2.17892
2.158772,2.187616
2.168205,2.197195
2.181716,2.209921
2.194157,2.216869
2.205981,2.227833
2.212752,2.236548
2.223881,2.246673
2.232781,2.255646
2.244075,2.265135
2.253749,2.273809
2.260543,2.284544
2.269622,2.293655
2.280434,2.302667
2.287173,2.312337
2.293974,2.319098
2.304779,2.329798
2.314894,2.33845
2.324671,2.347101
2.333408,2.35384
2.342099,2.360466
2.348845,2.372211
2.357611,2.385038
2.367075,2.393792
2.373815,2.402465
2.380407,2.40921
2.39014,2.417871
2.39984,2.42661
2.408702,2.435326
2.41731,2.44221
2.42791,2.454797
2.436966,2.464574
2.443705,2.473205
2.450297,2.484677
2.459341,2.494979
2.471269,2.509335
2.48195,2.516872
2.490711,2.525582
2.499491,2.532514
2.508156,2.543259
2.51996,2.549994
2.52867,2.556834
2.537357,2.570875
2.544103,2.58416
2.552842,2.592921
2.559478,2.605264
2.568827,2.613941
2.575754,2.625787
2.58575,2.634382
2.595546,2.644865
2.60421,2.654115
2.610949,2.6628
2.617507,2.674139
2.624336,2.684931
2.63522,2.695258
2.646155,2.707595
2.654828,2.716311
2.663623,2.725138
2.672263,2.731892
2.683944,2.738471
2.69597,2.749296
2.704628,2.75974
2.713238,2.771462
2.720007,2.778054
2.731161,2.789195
2.738077,2.799397
2.744657,2.808045
2.753373,2.818067
2.762306,2.826694
2.769233,2.835325
2.77581,2.844271
2.784639,2.853125
2.793493,2.86177
2.803874,2.871031
2.812505,2.884136
2.819084,2.890937
2.827799,2.902863
2.836478,2.911519
2.845483,2.918254
2.852231,2.92485
2.86095,2.931436
2.867697,2.940058
2.8765,2.948735
2.889322,2.955847
2.897996,2.962599
2.904759,2.971381
2.916286,2.980051
2.925967,2.986959
2.934633,2.993562
2.945556,3.000134
2.955696,3.008754
2.964531,3.015846
2.973478,3.024533
2.985532,3.033239
2.995155,3.042199
3.003834,3.054332
3.010413,3.061249
3.016989,3.067999
3.025748,3.076705
3.03692,3.085723
3.043653,3.092686
3.050254,3.101829
3.063195,3.108734
3.074834,3.117424
3.087528,3.124374
3.094334,3.130933
3.105819,3.137507
3.112366,3.144095
3.118967,3.154433
3.128608,3.163101
3.137348,3.171705
3.148195,3.180731
3.159074,3.187688
3.16582,3.194436
3.174481,3.203189
3.181217,3.21196
3.187764,3.220685
3.194403,3.2295
3.205631,3.23964
3.212745,3.24638
3.224989,3.255063
3.233561,3.261644
3.240145,3.268396
3.251138,3.278838
3.260848,3.28959
3.267601,3.298196
3.278386,3.307308
3.287275,3.313893
3.296429,3.323893
3.305029,3.332505
3.313691,3.341128
3.326347,3.352548
3.333118,3.363528
3.344678,3.372575
3.351271,3.379127
3.362561,3.385908
3.371279,3.397545
3.382029,3.40412
3.394217,3.412945
3.402879,3.424262
3.41242,3.435047
3.421416,3.443688
3.430115,3.452327
3.438726,3.46356
3.447428,3.472496
3.458694,3.485435
3.465277,3.49406
3.473827,3.506578
3.482427,3.514295
3.489227,3.525819
3.500747,3.53778
3.515487,3.55065
3.528725,3.562179
3.535492,3.570858
3.547734,3.583508
3.558715,3.592157
3.567877,3.598745
3.580729,3.608791
3.590943,3.617656
3.599882,3.624277
3.610613,3.630857
3.619319,3.642752
3.630932,3.649354
3.640223,3.661574
3.655689,3.668354
3.668122,3.680114
3.680543,3.691722
3.689151,3.70329
3.698751,3.716415
3.707726,3.72759
3.720398,3.741225
3.730356,3.753243
3.74159,3.761826
3.751218,3.770389
3.76281,3.782588
3.776278,3.79464
3.78867,3.805835
3.798397,3.812454
3.809678,3.826521
3.818406,3.838031
3.831021,3.849827
3.84001,3.858476
3.848753,3.869895
3.860153,3.876653
3.868687,3.885253
3.878049,3.896504
3.887061,3.905252
3.897219,3.914319
3.905819,3.927208
3.916654,3.939106
3.92951,3.953184
3.942418,3.964211
3.955191,3.979184
3.967715,3.992042
3.97639,4.002211
3.989369,4.015756
4.000019,4.027306
4.011581,4.036981
4.024618,4.047368
4.035522,4.060353
4.046472,4.074584
4.059255,4.084292
4.068455,4.092983
4.08215,4.105783
4.095269,4.118366
4.107806,4.132484
4.119483,4.142207
4.128066,4.155442
4.134659,4.170734
4.14372,4.180067
4.156186,4.193935
4.166149,4.206235
4.178994,4.217105
4.189408,4.228032
4.2005,4.242495
4.209414,4.251834
4.218081,4.260713
4.226774,4.274742
4.236547,4.288241
4.24524,4.300235
4.258605,4.313112
4.271971,4.321759
4.28531,4.332047
4.294412,4.343338
4.308264,4.354629
4.32154,4.365821
4.335915,4.378508
4.350142,4.387149
4.363835,4.401578
4.376412,4.413111
4.387802,4.428263
4.396612,4.438879
4.410372,4.454043
4.423386,4.466766
4.435398,4.479577
4.448046,4.493368
4.461298,4.510155
4.475077,4.523509
4.487299,4.533975
4.498936,4.549308
4.511799,4.558489
4.524465,4.571091
4.539194,4.585488
4.552198,4.598667
4.56356,4.613367
4.577435,4.631342
4.592382,4.645229
4.604806,4.65807
4.617363,4.676138
4.632702,4.692826
4.645897,4.714223
4.662107,4.72962
4.676126,4.751758
4.689976,4.768939
4.706655,4.785796
4.722708,4.802887
4.744264,4.816739
4.762034,4.837458
4.778204,4.860764
4.7977,4.875063
4.813727,5.052822
4.839227,5.066657
4.853536,5.089027
4.870861,5.114264
4.887257,5.127732
4.902048,5.150144
4.920924,5.171352
4.935778,5.18575
4.956434,5.19869
4.9771,5.218265
5.001975,5.236252
5.026762,5.254281
5.043868,5.281206
5.0636,5.308667
5.083442,5.323621
5.10306,5.343952
5.118732,5.356279
5.132384,5.374287
5.148367,5.391491
5.166575,5.406738
5.192251,5.422227
5.20732,5.445467
5.230392,5.461884
5.248531,5.484913
5.270795,5.50725
5.297188,5.529729
5.314921,5.552937
5.336514,5.567655
5.355994,5.588338
5.382553,5.603888
5.398928,5.628623
5.427461,5.642862
5.459251,5.657324
5.481988,5.68399
5.509635,5.700144
5.532754,5.716646
5.558587,5.738791
5.586967,5.752355
5.61885,5.773754
5.640433,5.787146
5.669301,5.804283
5.699179,5.819549
5.720041,5.870136
5.758813,5.894123
5.795631,5.917416
5.83192,5.977854
5.872386,6.014853
5.904187,6.054727
5.94312,6.097007
5.993489,6.139944
6.029784,6.175337
6.076112,6.207524
6.117515,6.248729
6.167495,6.286947
6.20698,6.331783
6.250425,6.368237
6.30558,6.408567
6.350797,6.458807
6.398911,6.509246
6.44937,6.558764
6.49969,6.608456
6.599906,6.658655
6.648211,6.708934
6.738682,6.759313
6.785304,6.809737
6.83495,6.860184
6.88455,6.910255
6.934884,6.960241
6.984831,7.010594
7.085024,7.060837
7.134756,7.110465
7.184359,7.160816
7.234229,7.210517
7.284563,7.260259
7.334949,7.309962
7.384605,7.360457
7.434256,7.410125
7.484027,7.459974
7.533801,7.510058
7.583465,7.559765
7.633407,7.609524
7.683423,7.659388
7.733278,7.709445
7.782983,7.809809
7.833132,7.859974
7.88321,7.910167
7.932869,7.960616
7.982591,8.010384
8.032404,8.060372
8.082284,8.11001
8.131971,8.159869
8.181711,8.209579
8.231537,8.259512
8.331612,8.309637
8.381331,8.359547
8.430988,8.409412
8.481404,8.459263
8.531772,8.508956
8.581808,8.559234
8.631653,8.609508
8.681337,8.659277
8.731605,8.709159
8.781397,8.759264
8.831465,8.809631
8.881714,8.86007
8.931914,8.910134
8.981585,8.960432
9.031521,9.010102
9.081734,9.05994
9.132158,9.159826
9.181856,9.209685
9.23233,9.25983
9.282108,9.310131
9.332236,9.360163
9.382575,9.410081
9.432951,9.459756
9.483044,9.510159
9.532709,9.5606
9.582657,9.610722
9.632482,9.660358
9.682745,9.710406
9.731973,9.760536
9.782055,9.810342
9.832158,9.860255
9.882414,9.910246
9.932077,9.960339
9.981955,10.01031
10.03205,10.06066
10.08236,10.16002
10.13258,10.2098
10.18298,10.26028
10.23261,10.30999
10.28247,10.35987
10.33221,10.41034
10.38202,10.46
10.43168,10.50998
10.48157,10.55998
10.53154,10.60997
10.58142,10.65987
10.63131,10.70961
10.68111,10.7594
10.73107,10.8094
10.78139,10.85953
10.83104,10.9094
10.88083,10.95963
10.93081,11.01
10.96989,11.06019
11.01964,11.10992
11.06933,11.15959
11.11969,11.20924
11.16993,11.25909
11.21976,11.30899
11.26953,11.35876
11.31923,11.4087
11.3692,11.45837
11.41896,11.50823
11.46876,11.55797
11.51861,11.60773
11.56871,11.65765
11.61898,11.7081
11.66825,11.74851
11.71852,11.79838
11.76872,11.84825
11.81875,11.89802
11.86848,11.94771
11.91815,12.04809
11.96826,12.0979
12.01847,12.14772
12.06875,12.19789
12.11865,12.24801
12.1683,12.29835
12.21873,12.34825
12.26864,12.39818
12.31861,12.44845
12.36827,12.49856
12.41852,12.54818
12.46821,12.59784
12.51791,12.64957
12.56767,12.69844
12.6178,12.74842
12.66827,12.7981
12.71826,12.84777
12.76866,12.8977
12.81887,12.948
12.8692,12.99761
12.91873,13.04789
12.96873,13.0978
13.01851,13.1477
13.06827,13.1974
13.11822,13.24781
13.16846,13.29822
13.21866,13.34847
13.26902,13.39889
13.31885,13.44936
13.3685,13.49906
13.41853,13.54875
13.46823,13.59842
13.51858,13.64819
13.56833,13.69855
13.61796,13.74845
13.66835,13.79807
13.71801,13.84769
13.76831,13.89747
13.8185,13.94768
13.86891,13.99755
13.91888,14.04754
13.96885,14.09787
14.01865,14.14835
14.11856,14.19868
14.16848,14.24852
14.21829,14.29863
14.31877,14.34905
14.36908,14.39934
14.41909,14.4496
14.4694,14.49924
14.51971,14.54954
14.57011,14.5994
14.66989,14.64981
14.72004,14.70025
14.77017,14.75067
14.81987,14.8009
14.87016,14.85126
14.92055,14.90098
14.97048,15.00132
15.02081,15.05098
15.07073,15.10063
15.12047,15.15076
15.17017,15.20087
15.22061,15.2512
15.27102,15.30097
15.32069,15.35122
15.37092,15.45073
15.42056,15.50037
15.4702,15.55053
15.52003,15.6003
15.56986,15.65056
15.61949,15.70098
15.66931,15.75136
15.71928,15.80312
15.76959,15.85243
15.81932,15.90282
15.86896,15.95258
15.91926,16.00275
15.97095,16.05305
16.01953,16.1027
16.06999,16.15302
16.11955,16.2029
16.16979,16.25322
16.21977,16.30304
16.26945,16.3535
16.31931,16.40343
16.36964,16.45308
16.41945,16.50357
16.46994,16.55325
16.51974,16.6031
16.56945,16.65313
16.6196,16.70297
16.66933,16.75329
16.71937,16.80326
16.76919,16.85289
16.81897,16.90314
16.86937,16.95333
16.91919,17.00357
16.96951,17.05396
17.01918,17.10414
17.06957,17.15442
17.11919,17.2042
17.16922,17.25414
17.21932,17.30449
17.26919,17.35487
17.31918,17.40526
17.36925,17.45523
17.41929,17.50555
17.46937,17.55568
17.51965,17.60579
17.56992,17.65559
17.62021,17.70568
17.67058,17.75595
17.72103,17.80582
17.77069,17.8562
17.82063,17.90662
17.87112,17.95686
17.92138,18.00694
17.97105,18.05733
18.0213,18.10713
18.07122,18.15727
18.12102,18.20748
18.17075,18.25785
18.22089,18.30804
18.27123,18.35833
18.32098,18.40865
18.37135,18.45894
18.4215,18.5094
18.52215,18.55981
18.57183,18.60959
18.62237,18.65953
18.67221,18.70985
18.72193,18.7602
18.77227,18.80998
18.82194,18.86024
18.87234,18.91011
18.92253,18.95999
18.97294,19.00986
19.02261,19.06014
19.07288,19.11037
19.12301,19.16058
19.1731,19.21058
19.22343,19.26083
19.27376,19.31045
19.32523,19.36018
19.37435,19.41036
19.42452,19.46022
19.47487,19.51018
19.52455,19.56036
19.57488,19.61078
19.62455,19.66068
19.67476,19.71038
19.72495,19.76085
19.77461,19.81124
19.82456,19.86142
19.87487,19.91135
19.92489,19.9614
19.97455,20.06218
20.02439,20.11249
20.07407,20.16274
20.12441,20.21295
20.17442,20.26311
20.22458,20.31341
20.2748,20.36383
20.32514,20.41414
20.37534,20.46402
20.42527,20.51382
20.47572,20.56391
20.52554,20.61367
20.57598,20.66337
20.62561,20.71374
20.67606,20.76407
20.72634,20.81403
20.77633,20.86374
20.82657,20.91342
20.87706,20.96307
20.92698,21.0129
20.97671,21.06255
21.02633,21.11279
21.07676,21.16307
21.1272,21.21313
21.17755,21.26322
21.22794,21.31326
21.27785,21.36339
21.3282,21.46414
21.37857,21.51441
21.429,21.56425
21.47886,21.61469
21.52879,21.66447
21.5787,21.71433
21.62844,21.76479
21.67806,21.81472
21.72779,21.86461
21.77826,21.91509
21.82808,21.96526
21.8783,22.01548
21.92876,22.06555
21.97891,22.11559
22.02902,22.16584
22.07939,22.21555
22.1263,22.26578
22.17288,22.31151
22.22259,22.36138
22.27282,22.41124
22.3729,22.461
22.42329,22.51401
22.47357,22.56221
22.52327,22.61231
22.57349,22.66234
22.62311,22.71204
22.65723,22.74772
22.70715,22.79784
22.75755,22.83811
22.80779,22.88818
22.85801,22.93847
22.90743,22.98882
22.95697,23.03854
23.00664,23.08759
23.05663,23.13752
23.10655,23.18787
23.15694,23.23796
23.20666,23.28775
23.25186,23.3381
23.35213,23.38862
23.40232,23.43865
23.45235,23.48905
23.5024,23.53911
23.55216,23.58922
23.60205,23.63585
23.65195,23.68603
23.70173,23.73602
23.75179,23.78618
23.80161,23.83645
23.85146,23.88612
23.90126,23.93649
23.95168,23.98683
24.00195,24.03676
24.05169,24.08698
24.10155,24.13679
24.1512,24.18712
24.20108,24.23745
24.25146,24.28772
24.30191,24.33803
24.35231,24.3884
24.40244,24.43841
24.4526,24.48836
24.50287,24.53864
24.55312,24.58896
24.60275,24.63878
24.65255,24.6885
24.70267,24.73814
24.75232,24.78823
24.80226,24.83829
24.85192,24.88869
24.90185,24.93862
24.95191,24.98847
25.00185,25.03823
25.05207,25.08869
25.1025,25.13842
25.1522,25.18836
25.20234,25.23837
25.25272,25.28866
25.30319,25.3386
25.35326,25.38823
25.45384,25.43855
25.50356,25.48832
25.55352,25.53808
25.60318,25.58803
25.65306,25.63795
25.70325,25.68829
25.75305,25.73855
25.80336,25.78889
25.8533,25.84179
25.90371,25.89081
25.95341,25.94098
26.00323,25.99129
26.05288,26.04131
26.10312,26.09147
26.15318,26.14144
26.20319,26.19151
26.25283,26.2418
26.30316,26.29187
26.35342,26.34181
26.40328,26.39178
26.45378,26.49221
26.50414,26.5419
26.55396,26.59151
26.60417,26.64145
26.65402,26.69118
26.7045,26.74153
26.75428,26.79198
26.80411,26.84179
26.85402,26.89227
26.9037,26.9427
26.95408,26.99256
27.00381,27.04291
27.05355,27.09276
27.1038,27.14265
27.15349,27.19246
27.20328,27.29289
27.25307,27.3427
27.30294,27.39303
27.35306,27.44345
27.40327,27.49362
27.45363,27.54369
27.50376,27.59397
27.55418,27.64364
27.60448,27.69396
27.65479,27.74378
27.69499,27.77978
27.72858,27.80798
27.77823,27.90291
27.82866,27.95254
27.87861,28.00295
27.92906,28.05324
27.97933,28.10291
28.02947,28.1531
28.07925,28.20331
28.12968,28.25328
28.17935,28.30332
28.22902,28.35357
28.27946,28.40335
28.32908,28.45378
28.3795,28.50418
28.48,28.55443
28.53038,28.60397
28.5804,28.65448
28.63059,28.70444
28.68107,28.75444
28.73087,28.80477
28.78133,28.8545
28.8318,28.90428
28.88214,28.9542
28.93252,29.00455
28.98279,29.05431
29.03279,29.10407
29.08086,29.15382
29.18084,29.20267
29.23058,29.25301
29.31556,29.30461
29.34592,29.35381
29.39625,29.40419
29.44357,29.45417
29.49359,29.50416
29.54358,29.55443
29.59383,29.60439
29.644,29.65406
29.74426,29.70446
29.79398,29.7541
29.84338,29.80394
29.89352,29.85367
29.94346,29.90338
29.99333,29.95351
30.0431,30.00315
30.14282,30.05335
30.19247,30.10366
30.24229,30.15345
30.29269,30.20315
30.34231,30.25301
30.39257,30.30315
30.44302,30.3534
30.49341,30.4038
30.54312,30.45342
30.59291,30.50361
30.64271,30.55407
30.69278,30.60399
30.74244,30.65447
30.79282,30.70412
30.84262,30.75464
30.89258,30.80477
30.9425,30.85461
30.99224,30.90458
31.04262,31.00504
31.09241,31.05521
31.14217,31.09005
31.18344,31.14012
31.22829,31.18997
31.27817,31.23999
31.32863,31.34011
31.37863,31.39037
31.42865,31.44011
31.4784,31.4902
31.52877,31.53987
31.57923,31.59023
31.62941,31.6399
31.67976,31.68955
31.73015,31.73985
31.7804,31.78999
31.83088,31.88945
31.88082,31.93986
31.93048,31.98955
31.98027,32.03991
32.03035,32.09002
32.0806,32.13975
32.13087,32.18988
32.18055,32.24011
32.23028,32.28975
32.28005,32.34011
32.3304,32.39008
32.38012,32.44017
32.43041,32.49065
32.48035,32.54102
32.53051,32.59127
32.58073,32.64098
32.63106,32.69111
32.68121,32.74096
32.72626,32.79066
32.77598,32.84104
32.82797,32.8911
32.87666,32.94073
32.97659,32.99089
33.02651,33.04097
33.07624,33.09107
33.12587,33.14144
33.1763,33.19173
33.22624,33.24149
33.27642,33.29189
33.32629,33.34161
33.37449,33.38972
33.42456,33.43833
33.47493,33.48862
33.52456,33.53839
33.57431,33.58803
33.62444,33.63822
33.67425,33.68847
33.7247,33.73833
33.77497,33.78829
33.82486,33.83836
33.87459,33.88814
33.92456,33.93779
33.97423,33.98753
34.02462,34.03781
34.07425,34.08772
34.12432,34.13775
34.17403,34.18792
34.22409,34.23792
34.27458,34.28758
34.37397,34.33752
34.42369,34.38713
34.47396,34.43752
34.52411,34.48795
34.57455,34.5376
34.62497,34.58781
34.67468,34.63774
34.72484,34.68813
34.7746,34.73819
34.82469,34.7883
34.87436,34.83832
34.92429,34.8882
34.97438,34.93813
35.02422,34.988
35.0745,35.03767
35.12471,35.0881
35.17444,35.13778
35.22446,35.18794
35.27441,35.23799
35.32483,35.28819
35.37474,35.33813
35.42436,35.3886
35.47409,35.43846
35.52452,35.48812
35.57487,35.53853
35.62461,35.5884
35.67474,35.63823
35.7251,35.6879
35.77475,35.78823
35.82469,35.83785
35.875,35.88732
35.92542,35.93742
35.97541,35.98717
36.02549,36.03679
36.07578,36.08656
36.12549,36.13644
36.17538,36.18623
36.22545,36.23657
36.27562,36.28689
36.32534,36.3367
36.37514,36.38692
36.42541,36.43697
36.47575,36.48668
36.52608,36.53668
36.57653,36.58668
36.62652,36.6369
36.6763,36.68715
36.72665,36.73755
36.77644,36.78798
36.8264,36.83771
36.87619,36.8876
36.92593,36.93734
36.97565,36.98724
37.02546,37.03688
37.07563,37.08707
37.12592,37.13668
37.17566,37.18682
37.22579,37.23671
37.27599,37.28697
37.32573,37.33696
37.37466,37.38693
37.42494,37.43686
37.47485,37.48666
37.52526,37.53701
37.57557,37.58736
37.62583,37.637
37.67578,37.68662
37.72618,37.73701
37.77583,37.78695
37.8257,37.83733
37.87577,37.88782
37.92592,37.93773
37.97579,37.98791
38.02597,38.03795
38.07572,38.08841
38.12591,38.18916
38.17583,38.2392
38.22572,38.28952
38.27536,38.33975
38.32572,38.38953
38.37588,38.43938
38.42587,38.48973
38.4721,38.53935
38.52104,38.58367
38.57118,38.63378
38.62077,38.68094
38.64917,38.73068
38.69923,38.78108
38.74667,38.83119
38.78313,38.86926
38.81715,38.91459
38.87744,38.95185
38.94042,38.99205
38.96707,39.03025
39.00549,39.06718
39.0294,39.10917
39.06878,39.13836
39.10495,39.18272
39.15517,39.23187
39.20533,39.28219
39.25546,39.33218
39.30523,39.38092
